id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,league
594482,27,Goal,110.76000366210938,46.960000610351564,0.8410021662712097,Bryan Zaragoza,h,10143,OpenPlay,2024,RightFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Pablo Ibáñez,TakeOn,La_Liga
594484,44,MissedShots,105.0,18.96000061035156,0.026129532605409622,Pablo Ibáñez,h,10857,OpenPlay,2024,RightFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Juan Cruz,Cross,La_Liga
594489,59,MissedShots,107.88000183105468,57.599999999999994,0.05875390022993088,Juan Cruz,h,8744,OpenPlay,2024,LeftFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,,None,La_Liga
594490,62,MissedShots,104.03999633789063,37.83999938964844,0.10755353420972824,Ante Budimir,h,1235,OpenPlay,2024,LeftFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Aimar Oroz,BallTouch,La_Liga
594492,71,Goal,106.2,40.0,0.7432776093482971,Ante Budimir,h,1235,Penalty,2024,LeftFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,,Standard,La_Liga
594494,82,SavedShot,109.2,31.039999389648436,0.13340337574481964,Raul García,h,8042,OpenPlay,2024,RightFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Rubén Peña,Pass,La_Liga
594495,84,Goal,91.68000183105468,38.4,0.038616932928562164,Abel Bretones,h,12790,OpenPlay,2024,LeftFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,,Tackle,La_Liga
594483,43,SavedShot,103.31999816894532,39.92000122070313,0.03917114436626434,Eric Garcia,a,8045,FromCorner,2024,Head,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Jules Koundé,HeadPass,La_Liga
594485,46,SavedShot,105.48000183105468,35.6,0.05295952036976814,Jules Koundé,a,6433,OpenPlay,2024,Head,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Pau Cubarsí,Cross,La_Liga
594486,51,MissedShots,93.71999816894531,54.240002441406254,0.07062400132417679,Robert Lewandowski,a,227,DirectFreekick,2024,RightFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,,Standard,La_Liga
594487,52,SavedShot,109.68000183105468,38.8,0.11829912662506104,Robert Lewandowski,a,227,OpenPlay,2024,RightFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Jules Koundé,Pass,La_Liga
594488,52,Goal,93.60000000000001,56.159997558593744,0.019885839894413948,Pau Victor,a,10953,OpenPlay,2024,RightFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Gerard Martín,BallRecovery,La_Liga
594491,65,SavedShot,107.88000183105468,27.120001220703127,0.08748287707567215,Ferrán Torres,a,6441,OpenPlay,2024,RightFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Raphinha,TakeOn,La_Liga
594493,80,BlockedShot,95.76000366210938,17.439999389648438,0.02048574574291706,Lamine Yamal,a,11527,FromCorner,2024,LeftFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Raphinha,Pass,La_Liga
594496,86,MissedShots,85.56000366210937,49.83999938964843,0.012611031532287598,Marc Casadó,a,11151,OpenPlay,2024,RightFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Raphinha,Pass,La_Liga
594497,88,Goal,95.76000366210938,31.76000061035156,0.03963301703333855,Lamine Yamal,a,11527,OpenPlay,2024,LeftFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Ferrán Torres,Pass,La_Liga
594498,90,BlockedShot,93.48000183105468,32.47999877929688,0.03149854391813278,Lamine Yamal,a,11527,FromCorner,2024,LeftFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Raphinha,Pass,La_Liga
594499,95,ShotOnPost,113.5199981689453,46.960000610351564,0.23535345494747162,Ferrán Torres,a,6441,FromCorner,2024,Head,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Lamine Yamal,Cross,La_Liga
594500,96,MissedShots,101.03999633789061,20.639999389648438,0.023809198290109634,Raphinha,a,8026,OpenPlay,2024,LeftFoot,27056,Osasuna,Barcelona,4,2,2024-09-28 19:00:00,Lamine Yamal,Chipped,La_Liga
594526,0,MissedShots,112.8,34.16000061035157,0.05717357620596886,Carlos Domínguez,h,9519,SetPiece,2024,Head,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Damián Rodríguez,Aerial,La_Liga
594529,23,BlockedShot,105.48000183105468,25.280000305175783,0.050992876291275024,Ilaix Moriba,h,9243,OpenPlay,2024,RightFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,,None,La_Liga
594530,29,BlockedShot,105.48000183105468,26.0,0.06279267370700836,Ilaix Moriba,h,9243,OpenPlay,2024,LeftFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Alfon,Pass,La_Liga
594532,46,BlockedShot,93.71999816894531,27.839999389648437,0.03806253522634506,Damián Rodríguez,h,10614,OpenPlay,2024,LeftFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Borja Iglesias,LayOff,La_Liga
594533,50,MissedShots,92.63999633789062,40.560000610351565,0.036207616329193115,Ilaix Moriba,h,9243,FromCorner,2024,RightFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Óscar Mingueza,Pass,La_Liga
594535,58,BlockedShot,93.0,22.560000610351562,0.05719136819243431,Marcos Alonso,h,1621,DirectFreekick,2024,LeftFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,,Standard,La_Liga
594536,60,MissedShots,89.63999633789062,22.31999969482422,0.016795769333839417,Ilaix Moriba,h,9243,OpenPlay,2024,RightFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Damián Rodríguez,Pass,La_Liga
594537,63,MissedShots,109.2,54.55999755859375,0.045545175671577454,Pablo Durán,h,11154,OpenPlay,2024,LeftFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Ilaix Moriba,Pass,La_Liga
594538,68,BlockedShot,104.4,54.47999877929688,0.04722287878394127,Hugo Álvarez,h,10078,OpenPlay,2024,RightFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Iago Aspas,Chipped,La_Liga
594540,80,Goal,100.19999999999999,41.92000122070312,0.06285590678453445,Iago Aspas,h,2290,OpenPlay,2024,LeftFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Williot Swedberg,Pass,La_Liga
594541,85,MissedShots,98.88000183105468,58.07999877929688,0.03720192611217499,Williot Swedberg,h,10870,FromCorner,2024,RightFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Hugo Álvarez,Pass,La_Liga
594546,94,SavedShot,101.63999633789062,40.8,0.011947882361710072,Tasos Douvikas,h,12030,OpenPlay,2024,Head,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Hugo Sotelo,Aerial,La_Liga
594527,3,SavedShot,116.8800018310547,30.079998779296876,0.3133234679698944,Yangel Herrera,a,7350,OpenPlay,2024,RightFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Viktor Tsygankov,Pass,La_Liga
594528,3,MissedShots,109.3199981689453,39.52000122070312,0.35880041122436523,Abel Ruiz,a,7549,OpenPlay,2024,Head,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Oriol Romeu,Cross,La_Liga
594531,37,Goal,112.31999816894532,42.63999938964844,0.4329632520675659,Yangel Herrera,a,7350,OpenPlay,2024,Head,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Daley Blind,Aerial,La_Liga
594534,51,BlockedShot,110.76000366210938,52.0,0.08766110241413116,Arnaut Danjuma Groeneveld,a,8066,OpenPlay,2024,RightFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Viktor Tsygankov,Pass,La_Liga
594539,74,SavedShot,102.83999633789062,50.87999877929687,0.07100189477205276,Bryan Gil Salvatierra,a,7338,OpenPlay,2024,RightFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Donny van de Beek,Pass,La_Liga
594542,85,BlockedShot,97.56000366210937,23.439999389648438,0.012837096117436886,Viktor Tsygankov,a,11322,OpenPlay,2024,LeftFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,,Aerial,La_Liga
594543,90,BlockedShot,112.08000183105469,38.960000610351564,0.07027601450681686,Jhon Solis,a,12046,FromCorner,2024,Head,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Viktor Tsygankov,Aerial,La_Liga
594544,91,BlockedShot,107.76000366210938,40.63999938964844,0.03633387014269829,Ladislav Krejcí,a,12721,FromCorner,2024,Head,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Viktor Tsygankov,End,La_Liga
594545,92,SavedShot,96.60000000000001,53.44000244140625,0.02949720062315464,Viktor Tsygankov,a,11322,OpenPlay,2024,RightFoot,27054,Celta Vigo,Girona,1,1,2024-09-29 12:00:00,Miguel Gutiérrez,Pass,La_Liga
594706,1,MissedShots,108.60000000000001,43.83999938964844,0.0965743213891983,Unai Gómez,h,11531,OpenPlay,2024,Head,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,Nico Williams,Cross,La_Liga
594709,14,BlockedShot,103.08000183105469,48.720001220703125,0.03774891793727875,Alex Berenguer,h,5091,OpenPlay,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,Nico Williams,Cross,La_Liga
594711,19,MissedShots,110.88000183105468,40.23999938964843,0.5462232828140259,Iñaki Williams,h,2399,OpenPlay,2024,LeftFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,Nico Williams,Pass,La_Liga
594712,23,SavedShot,86.16000366210938,75.04000244140624,0.00973824318498373,Alex Berenguer,h,5091,OpenPlay,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,Íñigo Lekue,Pass,La_Liga
594713,35,Goal,101.16000366210938,38.4,0.06634876877069473,Mikel Jauregizar,h,12263,SetPiece,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,Unai Gómez,BallTouch,La_Liga
594714,37,SavedShot,97.31999816894532,37.92000122070312,0.3641393482685089,Iñaki Williams,h,2399,OpenPlay,2024,LeftFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,,Interception,La_Liga
594715,38,MissedShots,96.60000000000001,21.6,0.03070739656686783,Nico Williams,h,9211,OpenPlay,2024,LeftFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,De Marcos,Pass,La_Liga
594719,52,MissedShots,103.8,33.52000122070312,0.30217093229293823,Alex Berenguer,h,5091,OpenPlay,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,Mikel Vesga,Chipped,La_Liga
594723,69,MissedShots,107.03999633789063,47.43999938964844,0.1185583770275116,Alex Berenguer,h,5091,OpenPlay,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,Nico Williams,Pass,La_Liga
594724,71,SavedShot,105.6,27.520001220703122,0.07995228469371796,Gorka Guruzeta,h,7020,OpenPlay,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,Iñaki Williams,Pass,La_Liga
594725,71,BlockedShot,107.76000366210938,38.320001220703126,0.1388610303401947,Nico Williams,h,9211,OpenPlay,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,,Rebound,La_Liga
594726,79,MissedShots,90.96000366210937,37.76000061035156,0.03107285313308239,Peio Canales,h,13123,FromCorner,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,Inigo Ruiz de Galarreta,Pass,La_Liga
594730,92,OwnGoal,1.440000057220459,38.4,0.0,Álex Padilla,h,12227,OpenPlay,2024,OtherBodyPart,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,,Clearance,La_Liga
594731,93,SavedShot,102.83999633789062,17.439999389648438,0.018617019057273865,Gorka Guruzeta,h,7020,OpenPlay,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,,None,La_Liga
594707,6,MissedShots,111.60000000000001,47.199999999999996,0.08752760291099548,Peque,a,12742,OpenPlay,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,,None,La_Liga
594708,11,MissedShots,90.0,41.2,0.01891903579235077,Nemanja Gudelj,a,7888,OpenPlay,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,,None,La_Liga
594710,17,BlockedShot,94.68000183105468,42.0,0.04100661724805832,Lucien Agoume,a,8165,OpenPlay,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,Dodi Lukebakio,Pass,La_Liga
594716,45,SavedShot,111.23999633789063,54.959997558593756,0.07300572842359543,Chidera Ejuke,a,8694,OpenPlay,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,José Ángel Carmona,TakeOn,La_Liga
594717,46,MissedShots,95.4,31.520001220703126,0.04123479500412941,Dodi Lukebakio,a,5706,FromCorner,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,José Ángel Carmona,Pass,La_Liga
594718,46,MissedShots,86.03999633789061,44.56000061035156,0.014165431261062622,José Ángel Carmona,a,9809,FromCorner,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,,None,La_Liga
594720,53,ShotOnPost,96.71999816894531,21.11999969482422,0.021259745582938194,Dodi Lukebakio,a,5706,OpenPlay,2024,LeftFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,Juanlu Sanchez,Pass,La_Liga
594721,62,MissedShots,96.0,23.039999389648436,0.016201166436076164,Suso,a,1129,OpenPlay,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,Dodi Lukebakio,TakeOn,La_Liga
594722,67,BlockedShot,92.76000366210938,27.360000610351562,0.03778909146785736,Dodi Lukebakio,a,5706,OpenPlay,2024,LeftFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,Suso,Pass,La_Liga
594727,85,BlockedShot,95.76000366210938,31.360000610351562,0.10839632153511047,Suso,a,1129,DirectFreekick,2024,LeftFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,,Standard,La_Liga
594728,88,SavedShot,86.51999816894532,50.47999877929687,0.04621248319745064,Nemanja Gudelj,a,7888,DirectFreekick,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,,Standard,La_Liga
594729,89,MissedShots,115.8,38.720001220703125,0.6543653011322021,Dodi Lukebakio,a,5706,OpenPlay,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,,None,La_Liga
594732,94,SavedShot,116.8800018310547,48.720001220703125,0.08138532936573029,Chidera Ejuke,a,8694,OpenPlay,2024,RightFoot,27052,Athletic Club,Sevilla,1,1,2024-09-29 14:15:00,Nemanja Gudelj,Chipped,La_Liga
594898,2,SavedShot,111.23999633789063,25.280000305175783,0.11052999645471573,Cédric Bakambu,h,2306,OpenPlay,2024,RightFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Héctor Bellerín,Throughball,La_Liga
594899,3,BlockedShot,106.43999633789062,37.279998779296875,0.01655130833387375,Diego Llorente,h,2163,FromCorner,2024,Head,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Giovani Lo Celso,Aerial,La_Liga
594901,12,MissedShots,110.4,43.83999938964844,0.10870074480772018,Giovani Lo Celso,h,5681,OpenPlay,2024,LeftFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Abdessamad Ezzalzouli,HeadPass,La_Liga
594903,20,BlockedShot,108.23999633789063,49.76000061035157,0.07383280992507935,Iker Losada,h,7825,OpenPlay,2024,LeftFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,,None,La_Liga
594904,20,SavedShot,90.0,42.63999938964844,0.017903367057442665,Sergi Altimira,h,11953,OpenPlay,2024,RightFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,,Rebound,La_Liga
594905,22,SavedShot,107.28000183105468,42.07999877929687,0.022383758798241615,Natan,h,11890,FromCorner,2024,Head,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Diego Llorente,Aerial,La_Liga
594906,29,BlockedShot,114.23999633789062,55.199999999999996,0.1064324826002121,Cédric Bakambu,h,2306,OpenPlay,2024,LeftFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Giovani Lo Celso,Throughball,La_Liga
594907,31,BlockedShot,92.5199981689453,32.87999877929687,0.026364533230662346,Marc Roca,h,5086,OpenPlay,2024,LeftFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Iker Losada,Pass,La_Liga
594908,33,SavedShot,112.31999816894532,55.52000122070312,0.0502486489713192,Abdessamad Ezzalzouli,h,10095,OpenPlay,2024,LeftFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Marc Roca,Pass,La_Liga
594909,33,BlockedShot,106.43999633789062,54.55999755859375,0.0547918975353241,Marc Roca,h,5086,OpenPlay,2024,RightFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Abdessamad Ezzalzouli,Pass,La_Liga
594910,33,SavedShot,109.56000366210938,45.92000122070313,0.1004020944237709,Giovani Lo Celso,h,5681,OpenPlay,2024,LeftFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Marc Roca,BallTouch,La_Liga
594912,44,SavedShot,106.2,40.0,0.7432776093482971,Abdessamad Ezzalzouli,h,10095,Penalty,2024,RightFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,,Standard,La_Liga
594913,44,MissedShots,106.68000183105468,35.6,0.015506831929087639,Sergi Altimira,h,11953,SetPiece,2024,Head,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,,Rebound,La_Liga
594915,47,BlockedShot,106.43999633789062,51.840002441406256,0.07535393536090851,Iker Losada,h,7825,OpenPlay,2024,RightFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Abdessamad Ezzalzouli,Pass,La_Liga
594916,51,SavedShot,97.43999633789063,56.24000244140625,0.02551099844276905,Giovani Lo Celso,h,5681,OpenPlay,2024,LeftFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Abdessamad Ezzalzouli,Pass,La_Liga
594917,53,SavedShot,114.96000366210937,42.56000061035156,0.1629771590232849,Abdessamad Ezzalzouli,h,10095,SetPiece,2024,OtherBodyPart,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Giovani Lo Celso,Cross,La_Liga
594920,65,MissedShots,104.4,42.07999877929687,0.13670919835567474,Pablo Fornals,h,2335,OpenPlay,2024,RightFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Abdessamad Ezzalzouli,Pass,La_Liga
594922,80,SavedShot,91.2,45.03999938964844,0.025565531104803085,Pablo Fornals,h,2335,OpenPlay,2024,RightFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Giovani Lo Celso,BallTouch,La_Liga
594923,84,Goal,106.68000183105468,32.720001220703125,0.07699394971132278,Giovani Lo Celso,h,5681,OpenPlay,2024,LeftFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,,None,La_Liga
594925,94,SavedShot,96.36000366210938,28.560000610351565,0.04203477501869202,Giovani Lo Celso,h,5681,OpenPlay,2024,LeftFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Assane Diao,Pass,La_Liga
594900,6,BlockedShot,107.03999633789063,40.560000610351565,0.06131351366639137,Sergi Gómez,a,2282,FromCorner,2024,Head,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Pol Lozano,Cross,La_Liga
594902,17,BlockedShot,85.6800018310547,47.199999999999996,0.020461222156882286,Jofre Carreras,a,10209,OpenPlay,2024,RightFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,José Gragera,Pass,La_Liga
594911,37,MissedShots,102.6,52.15999755859375,0.06269541382789612,Carlos Romero,a,11402,OpenPlay,2024,RightFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Javi Puado,Pass,La_Liga
594914,45,BlockedShot,103.08000183105469,58.159997558593744,0.043660569936037064,Walid Cheddira,a,11989,OpenPlay,2024,RightFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Alex Kral,HeadPass,La_Liga
594918,57,MissedShots,108.48000183105468,35.439999389648435,0.020377466455101967,José Gragera,a,11358,FromCorner,2024,Head,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Carlos Romero,Aerial,La_Liga
594919,64,BlockedShot,87.23999633789062,30.320001220703126,0.04999781772494316,Pere Milla,a,4175,DirectFreekick,2024,LeftFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,,Standard,La_Liga
594921,72,SavedShot,115.56000366210937,48.16000061035156,0.28555092215538025,Carlos Romero,a,11402,OpenPlay,2024,LeftFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Tejero,Cross,La_Liga
594924,91,MissedShots,94.43999633789063,26.639999389648438,0.025329923257231712,Alex Kral,a,8017,OpenPlay,2024,RightFoot,27061,Real Betis,Espanyol,1,0,2024-09-29 16:30:00,Irvin Cardona,Pass,La_Liga
594967,8,SavedShot,115.43999633789062,56.720001220703125,0.049387697130441666,Julián Álvarez,h,10846,OpenPlay,2024,RightFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Alexander Sørloth,Pass,La_Liga
594969,24,BlockedShot,95.4,32.23999938964844,0.0390392541885376,Antoine Griezmann,h,2270,OpenPlay,2024,LeftFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Rodrigo de Paul,Pass,La_Liga
594973,44,BlockedShot,101.51999816894532,22.31999969482422,0.08224449306726456,Alexander Sørloth,h,6531,OpenPlay,2024,LeftFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Antoine Griezmann,Chipped,La_Liga
594974,45,SavedShot,109.68000183105468,46.320001220703126,0.06040177866816521,Alexander Sørloth,h,6531,FromCorner,2024,Head,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Antoine Griezmann,Cross,La_Liga
594975,45,BlockedShot,102.4800018310547,28.479998779296874,0.042599719017744064,Julián Álvarez,h,10846,FromCorner,2024,LeftFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,,None,La_Liga
594979,53,BlockedShot,89.76000366210937,31.6,0.02201531082391739,Marcos Llorente,h,2518,OpenPlay,2024,RightFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Julián Álvarez,Pass,La_Liga
594981,66,BlockedShot,92.76000366210938,33.039999389648436,0.02739342860877514,Conor Gallagher,h,9040,OpenPlay,2024,RightFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Julián Álvarez,Pass,La_Liga
594983,77,MissedShots,102.4800018310547,21.68000030517578,0.033923596143722534,Ángel Correa,h,2275,OpenPlay,2024,RightFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Rodrigo Riquelme,Pass,La_Liga
594984,81,SavedShot,105.23999633789063,57.84000244140625,0.08077984303236008,Samuel Lino,h,10943,OpenPlay,2024,LeftFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Rodrigo de Paul,Chipped,La_Liga
594985,84,BlockedShot,103.2,38.0,0.059607792645692825,Samuel Lino,h,10943,OpenPlay,2024,RightFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Marcos Llorente,Cross,La_Liga
594987,90,MissedShots,86.63999633789062,45.199999999999996,0.0521782711148262,Antoine Griezmann,h,2270,DirectFreekick,2024,LeftFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,,Standard,La_Liga
594988,94,Goal,111.83999633789062,44.16000061035156,0.5052008628845215,Ángel Correa,h,2275,OpenPlay,2024,RightFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,,None,La_Liga
594966,3,BlockedShot,110.16000366210938,35.83999938964843,0.1368347555398941,Jude Bellingham,a,8824,OpenPlay,2024,RightFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Luka Modric,Pass,La_Liga
594968,16,SavedShot,89.88000183105468,28.879998779296873,0.021084725856781006,Federico Valverde,a,6241,OpenPlay,2024,RightFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Luka Modric,Pass,La_Liga
594970,26,MissedShots,85.56000366210937,37.12000122070313,0.015819383785128593,Federico Valverde,a,6241,SetPiece,2024,RightFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Rodrygo,Pass,La_Liga
594971,35,SavedShot,97.91999816894531,38.63999938964844,0.061814870685338974,Jude Bellingham,a,8824,OpenPlay,2024,RightFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Rodrygo,Pass,La_Liga
594972,42,BlockedShot,115.6800018310547,35.83999938964843,0.1263418346643448,Daniel Carvajal,a,2260,SetPiece,2024,Head,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Vinícius Júnior,HeadPass,La_Liga
594976,50,BlockedShot,89.16000366210938,19.280000305175783,0.016129037365317345,Federico Valverde,a,6241,OpenPlay,2024,RightFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Eder Militão,Pass,La_Liga
594977,50,MissedShots,98.5199981689453,34.23999938964844,0.045744623988866806,Rodrygo,a,8015,FromCorner,2024,RightFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Luka Modric,Pass,La_Liga
594978,52,BlockedShot,106.08000183105469,27.039999389648436,0.058669399470090866,Rodrygo,a,8015,OpenPlay,2024,RightFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,,None,La_Liga
594980,63,Goal,108.60000000000001,28.320001220703123,0.029518870636820793,Eder Militão,a,7829,SetPiece,2024,RightFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Vinícius Júnior,Cross,La_Liga
594982,72,SavedShot,96.0,43.2,0.05662938952445984,Vinícius Júnior,a,7008,OpenPlay,2024,LeftFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Federico Valverde,Pass,La_Liga
594986,88,MissedShots,87.36000366210938,42.47999877929687,0.039607200771570206,Endrick,a,12884,OpenPlay,2024,LeftFoot,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,Daniel Carvajal,Pass,La_Liga
594989,98,MissedShots,108.23999633789063,40.960000610351564,0.05279301479458809,Aurelien Tchouameni,a,6560,OpenPlay,2024,Head,27053,Atletico Madrid,Real Madrid,1,1,2024-09-29 19:00:00,,Aerial,La_Liga
595045,11,MissedShots,108.1199981689453,34.4,0.08096719533205032,Denis Suárez,h,2308,OpenPlay,2024,Head,27058,Villarreal,Las Palmas,3,1,2024-09-30 19:00:00,Ilias Akhomach,Cross,La_Liga
595046,11,BlockedShot,111.23999633789063,57.279998779296875,0.040995173156261444,Sergi Cardona,h,11744,OpenPlay,2024,LeftFoot,27058,Villarreal,Las Palmas,3,1,2024-09-30 19:00:00,,Rebound,La_Liga
